airport_key,airport,airport_icao,latitude,longitude,timezone,city,country,continent
5064,Sayaboury,VLSB,19.25,101.7,Asia/Vientiane,Sayaboury,Laos,Asia
5065,Savannakhet,VLSK,16.553612,104.7625,Asia/Vientiane,Savannakhet,Laos,Asia
5066,Apolo,SLAP,-14.716667,-68.51667,America/La_Paz,Apolo,Bolivia,South America
5067,Ascension,SLAS,-15.916667,-63.15,America/La_Paz,Ascension,Bolivia,South America
5068,Bermejo,SLBJ,-22.866667,-64.333336,America/La_Paz,Bermejo,Bolivia,South America
5069,Yacuiba,SLYA,-21.95,-63.65,America/La_Paz,Yacuiba,Bolivia,South America
5070,Camiri,SLCA,-20.01111,-63.56111,America/La_Paz,Camiri,Bolivia,South America
5071,J Wilsterman,SLCB,-17.413954,-66.178894,America/La_Paz,Cochabamba,Bolivia,South America
5072,Concepcion,SLCP,-16.233334,-62.083332,America/La_Paz,Concepcion,Bolivia,South America
5073,Capitan Anibal Arab,SLCO,-11.026389,-68.75278,America/La_Paz,Cobija,Bolivia,South America
5074,Guayaramerin,SLGY,-10.83,-65.361664,America/La_Paz,Guayaramerin,Bolivia,South America
5075,El Alto,SLLP,-16.50889,-68.1769,America/La_Paz,La Paz,Bolivia,South America
5076,Magdalena,SLMG,-13.325278,-64.124725,America/La_Paz,Magdalena,Bolivia,South America
5077,Monteagudo,SLAG,-19.8325,-63.966667,America/La_Paz,Monteagudo,Bolivia,South America
5078,San Matias,SLTI,-16.334444,-58.385555,America/La_Paz,San Matias,Bolivia,South America
5079,Oruro,SLOR,-17.964167,-67.08083,America/La_Paz,Oruro,Bolivia,South America
5080,Potosi,SLPO,-19.543056,-65.72361,America/La_Paz,Potosi,Bolivia,South America
5081,Puerto Suarez,SLPS,-18.966667,-57.8,America/La_Paz,Puerto Suarez,Bolivia,South America
5082,Puerto Rico,SLPR,-11.1125,-67.52,America/La_Paz,Puerto Rico,Bolivia,South America
5083,Robore,SLRB,-18.344444,-59.75528,America/La_Paz,Robore,Bolivia,South America
5084,Rurrenabaque,SLRQ,-14.45,-67.55,America/La_Paz,Rurrenabaque,Bolivia,South America
5085,Reyes,SLRY,-14.316667,-67.26667,America/La_Paz,Reyes,Bolivia,South America
5086,Gen Buech,SLRI,-11.006944,-66.093056,America/La_Paz,Riberalta,Bolivia,South America
5087,Yacuma,SLSA,-13.716667,-65.45,America/La_Paz,Santa Ana,Bolivia,South America
5088,San Joaquin,SLJO,-13.083333,-64.8,America/La_Paz,San Joaquin,Bolivia,South America
5089,San Jose,SLJE,-17.827223,-60.738335,America/La_Paz,San Jose,Bolivia,South America
5090,San Javier,SLJV,-16.233334,-62.416668,America/La_Paz,San Javier,Bolivia,South America
5091,San Ignacio De Velasco,SLSI,-16.383057,-60.97639,America/La_Paz,San Ignacio De Velasco,Bolivia,South America
5092,San Ignacio De M,SLSM,-14.966389,-65.63556,America/La_Paz,San Ignacio De M,Bolivia,South America
5093,Santa Rosa,SLSR,-10.6,-67.333336,America/La_Paz,Santa Rosa,Bolivia,South America
5094,San Ramon,SLRA,-13.283333,-64.71667,America/La_Paz,San Ramon,Bolivia,South America
5095,Juana Azurduy de Padilla,SLSU,-19.007778,-65.30167,America/La_Paz,Sucre,Bolivia,South America
5096,Capitan G Q Guardia,SLSB,-14.816667,-66.833336,America/La_Paz,San Borja,Bolivia,South America
5097,El Trompillo,SLET,-17.804167,-63.1725,America/La_Paz,Santa Cruz,Bolivia,South America
5098,Viru Viru International,SLVR,-17.648233,-63.140488,America/La_Paz,Santa Cruz,Bolivia,South America
5099,Trinidad,SLTR,-14.822613,-64.91931,America/La_Paz,Trinidad,Bolivia,South America
5100,Tarija,SLTJ,-21.554167,-64.745834,America/La_Paz,Tarija,Bolivia,South America
5101,Vallegrande,SLVG,-18.483334,-64.1,America/La_Paz,Vallegrande,Bolivia,South America
5102,Villamontes,SLVM,-21.25,-63.5,America/La_Paz,Villamontes,Bolivia,South America
5103,Nampula,FQNP,-15.101667,39.287224,Africa/Maputo,Nampula,Mozambique,Africa
5104,Beira,FQBR,-19.798805,34.90192,Africa/Maputo,Beira,Mozambique,Africa
5105,Cuamba,FQCB,-14.805278,36.526943,Africa/Maputo,Cuamba,Mozambique,Africa
5106,Inhaca,FQIA,-26.0,32.933334,Africa/Maputo,Inhaca,Mozambique,Africa
5107,Inhambane,FQIN,-23.874443,35.408333,Africa/Maputo,Inhambane,Mozambique,Africa
5108,Maputo International,FQMA,-25.924389,32.57429,Africa/Maputo,Maputo,Mozambique,Africa
5109,Mocimboa Praia,FQMP,-11.356111,40.354168,Africa/Maputo,Mocimboa Praia,Mozambique,Africa
5110,Porto Amelia,FQPB,-12.988333,40.5225,Africa/Maputo,Pemba,Mozambique,Africa
5111,Matundo,FQTT,-16.103333,33.63889,Africa/Maputo,Tete,Mozambique,Africa
5112,Quelimane,FQQL,-17.847221,36.865555,Africa/Maputo,Quelimane,Mozambique,Africa
5113,Vilanculos,FQVL,-22.016666,35.283333,Africa/Maputo,Vilanculos,Mozambique,Africa
5114,Chimoio,FQCH,-19.133333,33.483334,Africa/Maputo,Chimoio,Mozambique,Africa
5115,Lichinga,FQLC,-13.283333,35.25,Africa/Maputo,Lichinga,Mozambique,Africa
5116,Faleolo,NSFA,-13.832793,-171.99724,Pacific/Apia,Apia,Samoa,Oceania
5117,Fagali I,NSAP,-13.833333,-171.73334,Pacific/Apia,Apia,Samoa,Oceania
5118,Maota Savaii Island,NSMA,-13.716667,-172.23334,Pacific/Apia,Maota Savaii Island,Samoa,Oceania
5119,Arecibo,TJAB,18.45,-66.675835,America/Puerto_Rico,Arecibo,Puerto Rico,North America
5120,Borinquen,TJBQ,18.495832,-67.13,America/Puerto_Rico,Aguadilla,Puerto Rico,North America
5121,Culebra,TJCP,18.3,-65.316666,America/Puerto_Rico,Culebra,Puerto Rico,North America
5122,Diego Jimenez Torres,TJFA,18.338888,-65.50222,America/Puerto_Rico,Fajardo,Puerto Rico,North America
5123,Eugenio M De Hostos,TJMZ,18.257778,-67.14889,America/Puerto_Rico,Mayaguez,Puerto Rico,North America
5124,Roosevelt NAS,TJNR,18.25,-65.638885,America/Puerto_Rico,Roosevelt Roads,Puerto Rico,North America
5125,Mercedita,TJPS,18.010702,-66.563545,America/Puerto_Rico,Ponce,Puerto Rico,North America
5126,Isla Grande,TJIG,18.458889,-66.102776,America/Puerto_Rico,San Juan,Puerto Rico,North America
5127,Luis Munoz Marin International,TJSJ,18.437403,-66.004684,America/Puerto_Rico,San Juan,Puerto Rico,North America
5128,Arusha,HTAR,-3.366667,36.683334,Africa/Dar_es_Salaam,Arusha,Tanzania,Africa
5129,Bukoba,HTBU,-1.3,31.8,Africa/Dar_es_Salaam,Bukoba,Tanzania,Africa
5130,Dar Es Salam International Airport,HTDA,-6.873533,39.20211,Africa/Dar_es_Salaam,Dar Es Salaam,Tanzania,Africa
5131,Dodoma,HTDO,-6.166667,35.75028,Africa/Dar_es_Salaam,Dodoma,Tanzania,Africa
5132,Nduli,HTIR,-7.670556,35.75028,Africa/Dar_es_Salaam,Iringa,Tanzania,Africa
5133,Kilimanjaro,HTKJ,-3.424123,37.065342,Africa/Dar_es_Salaam,Kilimanjaro,Tanzania,Africa
5134,Kilwa,HTKI,-8.911944,39.511665,Africa/Dar_es_Salaam,Kilwa,Tanzania,Africa
5135,Lake Manyara,HTLM,-3.5,36.416668,Africa/Dar_es_Salaam,Lake Manyara,Tanzania,Africa
5136,Mbeya,HTMB,-8.914722,33.461945,Africa/Dar_es_Salaam,Mbeya,Tanzania,Africa
5137,Mafia,HTMA,-7.913889,39.665,Africa/Dar_es_Salaam,Mafia,Tanzania,Africa
5138,Musoma,HTMU,-1.497222,33.8,Africa/Dar_es_Salaam,Musoma,Tanzania,Africa
5139,Mwadui,HTMD,-3.55,33.6,Africa/Dar_es_Salaam,Mwadui,Tanzania,Africa
5140,Mwanza,HTMW,-2.441221,32.923225,Africa/Dar_es_Salaam,Mwanza,Tanzania,Africa
5141,Mtwara,HTMT,-10.338889,40.19361,Africa/Dar_es_Salaam,Mtwara,Tanzania,Africa
5142,Nachingwea,HTNA,-10.363889,38.775,Africa/Dar_es_Salaam,Nachingwea,Tanzania,Africa
5143,Wawi,HTPE,-5.242222,39.801945,Africa/Dar_es_Salaam,Pemba,Tanzania,Africa
5144,Seronera,HTSN,-2.383333,34.816666,Africa/Dar_es_Salaam,Seronera,Tanzania,Africa
5145,Songea,HTSO,-10.686667,35.5775,Africa/Dar_es_Salaam,Songea,Tanzania,Africa
5146,Shinyanga,HTSY,-3.608185,33.504486,Africa/Dar_es_Salaam,Shinyanga,Tanzania,Africa
5147,Sumbawanga,HTSU,-7.966667,31.616667,Africa/Dar_es_Salaam,Sumbawanga,Tanzania,Africa
5148,Tabora,HTTB,-5.0725,32.8375,Africa/Dar_es_Salaam,Tabora,Tanzania,Africa
5149,Tanga,HTTG,-5.089444,39.07028,Africa/Dar_es_Salaam,Tanga,Tanzania,Africa
5150,Kigoma,HTKA,-4.885,29.67,Africa/Dar_es_Salaam,Kigoma,Tanzania,Africa
5151,Masasi,HTMI,-10.716667,38.8,Africa/Dar_es_Salaam,Masasi,Tanzania,Africa
5152,Kisauni,HTZA,-6.218466,39.221184,Africa/Dar_es_Salaam,Zanzibar,Tanzania,Africa
5153,Arly,DFER,11.6,1.483333,Africa/Ouagadougou,Arly,Burkina Faso,Africa
5154,Banfora,DFOB,10.666667,-4.666667,Africa/Ouagadougou,Banfora,Burkina Faso,Africa
5155,Borgo,DFOO,11.163611,-4.324444,Africa/Ouagadougou,Bobo Dioulasso,Burkina Faso,Africa
5156,Dedougou,DFOD,12.466667,-3.483333,Africa/Ouagadougou,Dedougou,Burkina Faso,Africa
5157,Diapaga,DFED,12.033333,2.033333,Africa/Ouagadougou,Diapaga,Burkina Faso,Africa
5158,Dori,DFEE,14.033333,-0.033333,Africa/Ouagadougou,Dori,Burkina Faso,Africa
5159,Fada Ngourma,DFEF,12.066667,0.35,Africa/Ouagadougou,Fada Ngourma,Burkina Faso,Africa
5160,Ouagadougou,DFFD,12.355019,-1.514283,Africa/Ouagadougou,Ouagadougou,Burkina Faso,Africa
5161,Ouahigouya,DFCC,13.516667,-2.333333,Africa/Ouagadougou,Ouahigouya,Burkina Faso,Africa
5162,Po,DFCP,11.183333,-1.166667,Africa/Ouagadougou,Po,Burkina Faso,Africa
5163,Tenkodogo,DFET,11.9,-0.316667,Africa/Ouagadougou,Tenkodogo,Burkina Faso,Africa
5164,Tambao,DFEM,14.783333,0.083333,Africa/Ouagadougou,Tambao,Burkina Faso,Africa
5165,Tougan,DFOT,13.0,-3.0,Africa/Ouagadougou,Tougan,Burkina Faso,Africa
5166,Aribinda,DFOY,14.233333,-0.866667,Africa/Ouagadougou,Aribinda,Burkina Faso,Africa
5167,Bogande,DFEB,12.983333,-0.133333,Africa/Ouagadougou,Bogande,Burkina Faso,Africa
5168,Boulsa,DFEA,12.65,-0.566667,Africa/Ouagadougou,Boulsa,Burkina Faso,Africa
5169,Diebougou,DFOU,10.966667,-3.25,Africa/Ouagadougou,Diebougou,Burkina Faso,Africa
5170,Djibo,DFCJ,14.1,-1.633333,Africa/Ouagadougou,Djibo,Burkina Faso,Africa
5171,Gorom-Gorom,DFEG,14.433333,-0.233333,Africa/Ouagadougou,Gorom-Gorom,Burkina Faso,Africa
5172,Kantchari,DFEL,12.483333,1.516667,Africa/Ouagadougou,Kantchari,Burkina Faso,Africa
5173,Kaya,DFCA,13.083333,-1.083333,Africa/Ouagadougou,Kaya,Burkina Faso,Africa
5174,Leo,DFCL,11.1,-2.1,Africa/Ouagadougou,Leo,Burkina Faso,Africa
5175,Nouna,DFON,12.733333,-3.866667,Africa/Ouagadougou,Nouna,Burkina Faso,Africa
5176,Pama,DFEP,11.25,0.7,Africa/Ouagadougou,Pama,Burkina Faso,Africa
5177,Sebba,DFES,13.433333,0.533333,Africa/Ouagadougou,Sebba,Burkina Faso,Africa
5178,Zabre,DFEZ,11.133333,-1.0,Africa/Ouagadougou,Zabre,Burkina Faso,Africa
5179,Arad,LRAR,46.183334,21.266666,Europe/Bucharest,Arad,Romania,Europe
5180,Baia Mare,LRBM,47.65,23.466667,Europe/Bucharest,Baia Mare,Romania,Europe
5181,Baneasa,LRBS,44.495934,26.080996,Europe/Bucharest,Bucharest,Romania,Europe
5182,Henri Coanda International,LROP,44.571156,26.077063,Europe/Bucharest,Bucharest,Romania,Europe
5183,Bacau,LRBC,46.59861,26.881945,Europe/Bucharest,Bacau,Romania,Europe
5184,Cluj Napoca International Airport,LRCL,46.782063,23.687014,Europe/Bucharest,Cluj-Napoca,Romania,Europe
5185,Kogalniceanu,LRCK,44.35,28.483334,Europe/Bucharest,Constanta,Romania,Europe
5186,Craiova,LRCV,44.31889,23.886389,Europe/Bucharest,Craiova,Romania,Europe
5187,Caransebes,LRCS,45.416668,22.216667,Europe/Bucharest,Caransebes,Romania,Europe
5188,Iasi,LRIA,47.176987,27.616993,Europe/Bucharest,Iasi,Romania,Europe
5189,Oradea,LROD,47.0275,21.903055,Europe/Bucharest,Oradea,Romania,Europe
5190,Sibiu,LRSB,45.789757,24.093529,Europe/Bucharest,Sibiu,Romania,Europe
5191,Salcea,LRSV,47.689445,26.356112,Europe/Bucharest,Suceava,Romania,Europe
5192,Satu Mare,LRSM,47.7,22.883333,Europe/Bucharest,Satu Mare,Romania,Europe
5193,Tulcea,LRTC,45.183334,28.816668,Europe/Bucharest,Tulcea,Romania,Europe
5194,Transilvania,LRTM,46.533333,24.533333,Europe/Bucharest,Tirgu Mures,Romania,Europe
5195,Timisoara (traian Vuia) International,LRTR,45.809925,21.32012,Europe/Bucharest,Timisoara,Romania,Europe
5196,N'zeto,FNZE,-7.5,13.5,Africa/Luanda,N'zeto,Angola,Africa
5197,Ambriz,FNAM,-7.883333,13.15,Africa/Luanda,Ambriz,Angola,Africa
5198,Gen V Deslandes,FNBG,-12.606389,13.405556,Africa/Luanda,Benguela,Angola,Africa
5199,Cabinda,FNCA,-5.583333,12.2,Africa/Luanda,Cabinda,Angola,Africa
5200,Cazombo,FNCZ,-11.9,22.866667,Africa/Luanda,Cazombo,Angola,Africa
5201,Catumbela,FNCM,-12.483333,13.483333,Africa/Luanda,Catumbela,Angola,Africa
5202,Waco Kungo,FNWK,9.308333,124.73055,Africa/Luanda,Waco Kungo,Angola,Africa
5203,Cafunfo,FNCF,-8.766667,18.0,Africa/Luanda,Cafunfo,Angola,Africa
5204,Cuito Cuanavale,FNCV,-15.166667,19.166668,Africa/Luanda,Cuito Cuanavale,Angola,Africa
5205,Dundo,FNDU,-7.4,20.816668,Africa/Luanda,Dundo,Angola,Africa
5206,Negage,FNNG,-7.783333,15.45,Africa/Luanda,Negage,Angola,Africa
5207,Capanda,FNCP,-9.766944,15.450278,Africa/Luanda,Capanda,Angola,Africa
5208,4 de Fevereiro,FNLU,-8.847951,13.234862,Africa/Luanda,Luanda,Angola,Africa
5209,Lukapa,FNLK,-8.383333,20.666668,Africa/Luanda,Lukapa,Angola,Africa
5210,Luena,FNUE,-11.5,20.166668,Africa/Luanda,Luena,Angola,Africa
5211,Malange,FNMA,-9.533333,16.333332,Africa/Luanda,Melanje,Angola,Africa
5212,Namibe,FNMO,-15.208611,12.160833,Africa/Luanda,Namibe,Angola,Africa
5213,Sumbe,FNSU,-11.166667,13.866667,Africa/Luanda,Sumbe,Angola,Africa
5214,Huambo,FNHU,-12.805556,15.757222,Africa/Luanda,Huambo,Angola,Africa
5215,Nzagi,FNZG,-8.383333,-21.433332,Africa/Luanda,Nzagi,Angola,Africa
5216,Porto Amboim,FNPA,-10.7,13.75,Africa/Luanda,Porto Amboim,Angola,Africa
5217,Chitato,FNCH,-7.333333,20.8,Africa/Luanda,Chitato,Angola,Africa
5218,Lubango,FNBU,-14.924444,13.576667,Africa/Luanda,Lubango,Angola,Africa
5219,Menongue,FNME,-14.6375,17.725555,Africa/Luanda,Menongue,Angola,Africa
5220,M'banza Congo,FNBC,-6.273889,14.244167,Africa/Luanda,M'banza Congo,Angola,Africa
5221,Kuito (Silva Porto),FNKU,-12.404167,16.956667,Africa/Luanda,Kuito,Angola,Africa
5222,Soyo,FNSO,-6.033333,12.416667,Africa/Luanda,Soyo,Angola,Africa
5223,Luau,FNUA,-11.0,22.5,Africa/Luanda,Luau,Angola,Africa
5224,Uige,FNUG,-7.816667,15.15,Africa/Luanda,Uige,Angola,Africa
5225,Saurimo,FNSA,-9.75,20.55,Africa/Luanda,Saurimo,Angola,Africa
5226,Ondjiva,FNGI,-17.05,15.7,Africa/Luanda,Ondjiva,Angola,Africa
5227,Xangongo,FNXA,-16.75,14.972222,Africa/Luanda,Xangongo,Angola,Africa
5228,Assab International,HHSB,13.07,42.638332,Africa/Asmara,Assab,Eritrea,Africa
5229,Yohannes IV,HHAS,15.291111,38.91028,Africa/Asmara,Asmara,Eritrea,Africa
5230,Massawa International,HHMS,15.603333,39.441113,Africa/Asmara,Massawa,Eritrea,Africa
5231,Tessenei,HHTS,15.116667,36.683334,Africa/Asmara,Tessenei,Eritrea,Africa
5232,Ashgabat,UTAA,37.984184,58.366978,Asia/Ashgabat,Ashgabat,Turkmenistan,Asia
5233,Turkmanbashi,UTAK,40.083332,53.083332,Asia/Ashgabat,Turkmenbashi,Turkmenistan,Asia
5234,Mary,UTAM,37.666668,61.833332,Asia/Ashgabat,Mary,Turkmenistan,Asia
5235,Dashoguz,UTAT,41.833332,59.966667,Asia/Ashgabat,Dashoguz,Turkmenistan,Asia
5236,Andros Town,MYAF,24.697779,-77.79611,America/Nassau,Andros Town,Bahamas,North America
5237,Arthur's Town,MYCA,24.62861,-75.67139,America/Nassau,Arthur's Town,Bahamas,North America
5238,Springpoint Airport,MYAP,22.45,-73.96667,America/Nassau,Spring Point,Bahamas,North America
5239,International,MYBS,25.7,-79.28333,America/Nassau,Bimini,Bahamas,North America
5240,Chub Cay,MYBC,25.4175,-77.881386,America/Nassau,Chub Cay,Bahamas,North America
5241,Crooked Island,MYCI,22.75,-74.15,America/Nassau,Crooked Island,Bahamas,North America
5242,Cat Cays,MYCC,25.416668,-77.816666,America/Nassau,Cat Cays,Bahamas,North America
5243,Duncan Town,MYRD,22.25,-75.75,America/Nassau,Duncan Town,Bahamas,North America
5244,International,MYEH,25.476917,-76.68192,America/Nassau,North Eleuthera,Bahamas,North America
5245,Grand Bahama International,MYGF,26.547293,-78.7052,America/Nassau,Freeport,Bahamas,North America
5246,Exuma International,MYEF,23.564018,-75.872475,America/Nassau,George Town,Bahamas,North America
5247,Governors Harbour,MYEM,25.280489,-76.32488,America/Nassau,Governors Harbour,Bahamas,North America
5248,Great Harbour,MYBG,25.738056,-77.84028,America/Nassau,Great Harbour,Bahamas,North America
5249,Inagua,MYIG,20.983334,-73.666664,America/Nassau,Inagua,Bahamas,North America
5250,Deadmans Cay,MYLD,23.179443,-75.09055,America/Nassau,Long Island,Bahamas,North America
5251,International,MYAM,26.513428,-77.07712,America/Nassau,Marsh Harbour,Bahamas,North America
5252,Mayaguana,MYMM,22.376667,-73.01833,America/Nassau,Mayaguana,Bahamas,North America
5253,Nassau International,MYNN,25.048223,-77.463776,America/Nassau,Nassau,Bahamas,North America
5254,Norman's Cay,MYEN,24.59361,-76.82,America/Nassau,Norman's Cay,Bahamas,North America
5255,Pitts Town,MYCP,22.833332,-74.35,America/Nassau,Pitts Town,Bahamas,North America
5256,Rum Cay,MYRP,23.666668,-74.96667,America/Nassau,Rum Cay,Bahamas,North America
5257,S Eleuthera,MYER,24.891666,-76.178055,America/Nassau,Rock Sound,Bahamas,North America
5258,Estate Airstrip,MYLS,23.583332,-75.26806,America/Nassau,Stella Maris,Bahamas,North America
5259,New Bright,MYCB,24.315,-75.45361,America/Nassau,The Bight,Bahamas,North America
5260,Treasure Cay,MYAT,26.735,-77.37222,America/Nassau,Treasure Cay,Bahamas,North America
5261,West End,MYGW,26.686111,-78.97583,America/Nassau,West End,Bahamas,North America
5262,San Salvador,MYSM,24.06,-74.53306,America/Nassau,San Salvador,Bahamas,North America
5263,Amboseli,HKAM,-2.633333,37.25,Africa/Nairobi,Amboseli,Kenya,Africa
5264,Bamburi,KBMQ,-4.5,39.833332,Africa/Nairobi,Bamburi,Kenya,Africa
5265,Eldoret,HKED,0.4054,35.2236,Africa/Nairobi,Eldoret,Kenya,Africa
5266,Eliye Springs,HKES,3.25,35.966667,Africa/Nairobi,Eliye Springs,Kenya,Africa
5267,Garissa,HKGA,-0.45,39.65,Africa/Nairobi,Garissa,Kenya,Africa
5268,Kakamega,HKKG,0.266425,34.783333,Africa/Nairobi,Kakamega,Kenya,Africa
5269,Hola,HKHO,-1.0,40.0,Africa/Nairobi,Hola,Kenya,Africa
5270,Kilaguni,HKKL,-2.9,38.05,Africa/Nairobi,Kilaguni,Kenya,Africa
5271,Mulika Lodge,HKMK,0.233194,38.183334,Africa/Nairobi,Meru-Kinna,Kenya,Africa
5272,Kericho,HKKR,-0.366667,35.283333,Africa/Nairobi,Kericho,Kenya,Africa
5273,Kisumu,HKKI,-0.084946,34.7375,Africa/Nairobi,Kisumu,Kenya,Africa
5274,Kalokol,HKFG,-6.783333,25.783333,Africa/Nairobi,Kalokol,Kenya,Africa
5275,Kitale,HKKT,0.974111,34.959248,Africa/Nairobi,Kitale,Kenya,Africa
5276,Lamu,HKLU,-2.25,40.911667,Africa/Nairobi,Lamu,Kenya,Africa
5277,Lokichoggio,HKLK,4.233333,34.35,Africa/Nairobi,Lokichoggio,Kenya,Africa
5278,Lodwar,HKLO,3.15,35.6,Africa/Nairobi,Lodwar,Kenya,Africa
5279,Loyangalani,HKLY,2.75,36.716667,Africa/Nairobi,Loyangalani,Kenya,Africa
5280,Moi International,HKMO,-4.0327,39.60325,Africa/Nairobi,Mombasa,Kenya,Africa
5281,Malindi,HKML,-3.230755,40.10048,Africa/Nairobi,Malindi,Kenya,Africa
5282,Jomo Kenyatta International,HKJK,-1.319167,36.92578,Africa/Nairobi,Nairobi,Kenya,Africa
5283,Wilson,HKNW,-1.318018,36.813248,Africa/Nairobi,Nairobi,Kenya,Africa
5284,Mandera,HKMA,3.933333,41.86667,Africa/Nairobi,Mandera,Kenya,Africa
5285,Nakuru,HKNK,-0.3,36.15,Africa/Nairobi,Nakuru,Kenya,Africa
5286,Nyeri,HKNI,-0.416667,36.95,Africa/Nairobi,Nyeri,Kenya,Africa
5287,Nanyuki,HKNY,0.016667,37.066666,Africa/Nairobi,Nanyuki,Kenya,Africa
5288,Moyale,HKMY,3.533333,39.05,Africa/Nairobi,Moyale,Kenya,Africa
5289,Marsabit,HKMB,2.333333,37.983334,Africa/Nairobi,Marsabit,Kenya,Africa
5290,Samburu,HKSB,0.466667,37.55,Africa/Nairobi,Samburu,Kenya,Africa
5291,Ukunda,HKUK,-4.3,39.566666,Africa/Nairobi,Ukunda,Kenya,Africa
5292,Wajir,HKWJ,1.766667,40.6,Africa/Nairobi,Wajir,Kenya,Africa
5293,Atbara,HSAT,17.716667,34.016666,Africa/Khartoum,Atbara,Sudan,Africa
5294,Galegu,HSGG,14.1,33.066666,Africa/Khartoum,Dinder,Sudan,Africa
5295,Dongola,HSDN,19.183332,30.45,Africa/Khartoum,Dongola,Sudan,Africa
5296,El Obeid,HSOB,13.159722,30.234167,Africa/Khartoum,El Obeid,Sudan,Africa
5297,Eldebba,HSDB,18.283333,30.833332,Africa/Khartoum,Eldebba,Sudan,Africa
5298,Geneina,HSGN,13.4875,22.469444,Africa/Khartoum,Geneina,Sudan,Africa
5299,El Fasher,HSFS,13.616667,25.316668,Africa/Khartoum,El Fasher,Sudan,Africa
5300,Khashm El Girba,HSKG,14.926389,35.88889,Africa/Khartoum,Khashm El Girba,Sudan,Africa
5301,Civil,HSSS,15.592217,32.549698,Africa/Khartoum,Khartoum,Sudan,Africa
5302,Kassala,HSKA,15.390278,36.34222,Africa/Khartoum,Kassala,Sudan,Africa
5303,Kosti,HSKI,13.133333,32.716667,Africa/Khartoum,Kosti,Sudan,Africa
5304,Merowe,HSMR,18.45,31.833332,Africa/Khartoum,Merowe,Sudan,Africa
5305,En Nahud,HSNH,12.75,28.416668,Africa/Khartoum,En Nahud,Sudan,Africa
5306,Port Sudan,HSSP,19.577778,37.21389,Africa/Khartoum,Port Sudan,Sudan,Africa
5307,Nyala,HSNL,12.071667,24.894722,Africa/Khartoum,Nyala,Sudan,Africa
5308,Wadi Halfa,HSSW,21.75,31.5,Africa/Khartoum,Wadi Halfa,Sudan,Africa
5309,Chachoan,SEAM,-1.083333,-78.7,America/Guayaquil,Ambato,Ecuador,South America
5310,Bahia De Caraquez,SEBC,-0.6,-80.416664,America/Guayaquil,Bahia De Caraquez,Ecuador,South America
5311,Cuenca,SECU,-2.889343,-78.98689,America/Guayaquil,Cuenca,Ecuador,South America
5312,Esmeraldas,SEES,0.966667,-79.625,America/Guayaquil,Esmeraldas,Ecuador,South America
5313,Santa Rosa Regional,LFFY,-3.452222,-79.96167,America/Guayaquil,Santa Rosa,Ecuador,South America
5314,Baltra,SEGS,-0.434722,-90.282776,Pacific/Galapagos,Galapagos Island,Ecuador,South America
5315,Jose Joaquin De Olmedo,SEGU,-2.142654,-79.88032,America/Guayaquil,Guayaquil,Ecuador,South America
5316,Jipijapa,SEJI,-1.0,-80.666664,America/Guayaquil,Jipijapa,Ecuador,South America
5317,Lago Agrio,SELA,0.1,-76.88333,America/Guayaquil,Lago Agrio,Ecuador,South America
5318,Camilo Ponce Enríquez Airport,SELO,-3.993611,-79.37361,America/Guayaquil,Catamayo,Ecuador,South America
5319,Machala,SEMH,-3.266667,-79.98333,America/Guayaquil,Machala,Ecuador,South America
5320,Manta,SEMT,-0.953035,-80.684,America/Guayaquil,Manta,Ecuador,South America
5321,Macara,SEMA,-4.383333,-79.933334,America/Guayaquil,Macara,Ecuador,South America
5322,Coca,SECO,-0.462171,-76.98596,America/Guayaquil,Coca,Ecuador,South America
5323,Pastaza,SEPA,-2.0,-77.0,America/Guayaquil,Pastaza,Ecuador,South America
5324,Reales Tamarindos,SEPV,-1.033333,-80.46667,America/Guayaquil,Portoviejo,Ecuador,South America
5325,Putumayo,SEPT,0.083333,-75.9,America/Guayaquil,Putumayo,Ecuador,South America
5326,San Cristobal,SPSF,-0.833333,-89.433334,Pacific/Galapagos,Puerto Baquerizo Moreno,Ecuador,South America
5327,Salinas,SESA,-2.2,-80.98333,America/Guayaquil,Salinas,Ecuador,South America
5328,Sucua,SESC,-2.466667,-78.166664,America/Guayaquil,Sucua,Ecuador,South America
5329,Tarapoa,SETR,-1.416667,-76.78333,America/Guayaquil,Tarapoa,Ecuador,South America
5330,Tiputini,SETI,-0.766667,-75.53333,America/Guayaquil,Tiputini,Ecuador,South America
5331,Taisha,SETH,-2.383333,-77.5,America/Guayaquil,Taisha,Ecuador,South America
5332,Tulcan,SETU,0.8,-77.71667,America/Guayaquil,Tulcan,Ecuador,South America
5333,Mariscal Sucre,SEQU,-0.145528,-78.49053,America/Guayaquil,Quito,Ecuador,South America
5334,Macas,SEMC,-2.316667,-78.13333,America/Guayaquil,Macas,Ecuador,South America
5335,Artigas,SUAG,-30.4,-56.50833,America/Montevideo,Artigas,Uruguay,South America
